TIB_195004_x,    0.080,    0.076,    0.081,    0.082,    0.082,    0.081,    0.080,    0.081,    0.081,    0.083,    0.085,    0.085,    0.085,    0.086,    0.088,    0.090,    0.091,    0.093,    0.096,    0.097,    0.100,    0.103,    0.105,    0.108,    0.111,    0.113,    0.116,    0.117,    0.119,    0.120,    0.121,    0.121,    0.122,    0.122,    0.120,    0.120,    0.119,    0.118,    0.118,    0.116,    0.117,    0.116,    0.116,    0.115,    0.115,    0.114,    0.114,    0.115,    0.114,    0.114,    0.114,    0.113,    0.113,    0.113,    0.112,    0.113,    0.109,    0.110,    0.110,    0.109,    0.110,    0.110,    0.109,    0.110,    0.111,    0.110,    0.110,    0.110,    0.110,    0.110,    0.108,    0.108,    0.107,    0.107,    0.105,    0.103,    0.104,    0.103,    0.102,    0.100,    0.100,    0.100,    0.099,    0.099,    0.098,    0.096,    0.093,    0.090,    0.088,    0.088,    0.087,    0.086,    0.085,    0.083,    0.080,    0.078,    0.075,    0.073,    0.070,    0.067,    0.064,    0.062,    0.060,    0.057,    0.056,    0.054,    0.052,    0.051,    0.050,    0.049,    0.049,    0.048,    0.047,    0.046,    0.045,    0.044,    0.044,    0.043,    0.043,    0.043,    0.043,    0.043,    0.043,    0.043,    0.044,    0.044,    0.045,    0.047,    0.048,    0.050,    0.050,    0.051,    0.052,    0.054,    0.055,    0.056,    0.057,    0.058,    0.060,    0.062,    0.065, 
TIB_195004_y,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045,   -0.045, 
TIB_195004_z,    0.996,    0.996,    0.996,    0.996,    0.996,    0.996,    0.996,    0.996,    0.996,    0.996,    0.995,    0.995,    0.995,    0.995,    0.995,    0.995,    0.995,    0.995,    0.994,    0.994,    0.994,    0.994,    0.993,    0.993,    0.993,    0.993,    0.992,    0.992,    0.992,    0.992,    0.992,    0.992,    0.991,    0.992,    0.992,    0.992,    0.992,    0.992,    0.992,    0.992,    0.992,    0.992,    0.992,    0.992,    0.992,    0.992,    0.992,    0.992,    0.992,    0.992,    0.992,    0.993,    0.993,    0.993,    0.993,    0.993,    0.993,    0.993,    0.993,    0.993,    0.993,    0.993,    0.993,    0.993,    0.993,    0.993,    0.993,    0.993,    0.993,    0.993,    0.993,    0.993,    0.993,    0.993,    0.993,    0.994,    0.994,    0.994,    0.994,    0.994,    0.994,    0.994,    0.994,    0.994,    0.994,    0.994,    0.995,    0.995,    0.995,    0.995,    0.995,    0.995,    0.995,    0.996,    0.996,    0.996,    0.996,    0.996,    0.997,    0.997,    0.997,    0.997,    0.997,    0.997,    0.997,    0.998,    0.998,    0.998,    0.998,    0.998,    0.998,    0.998,    0.998,    0.998,    0.998,    0.998,    0.998,    0.998,    0.998,    0.998,    0.998,    0.998,    0.998,    0.998,    0.998,    0.998,    0.998,    0.998,    0.998,    0.998,    0.998,    0.998,    0.998,    0.998,    0.998,    0.997,    0.997,    0.997,    0.997,    0.997,    0.997, 
PAT_495001_x,   -7.373,   -7.136,   -7.221,   -7.271,   -7.273,   -7.293,   -7.324,   -7.339,   -7.385,   -7.414,   -7.443,   -7.466,   -7.495,   -7.547,   -7.599,   -7.644,   -7.697,   -7.769,   -7.844,   -7.938,   -8.024,   -8.118,   -8.218,   -8.310,   -8.415,   -8.503,   -8.596,   -8.672,   -8.750,   -8.825,   -8.878,   -8.930,   -8.984,   -9.018,   -9.067,   -9.082,   -9.112,   -9.124,   -9.132,   -9.137,   -9.133,   -9.133,   -9.121,   -9.125,   -9.090,   -9.065,   -9.040,   -9.010,   -8.973,   -8.952,   -8.938,   -8.913,   -8.880,   -8.865,   -8.838,   -8.809,   -8.822,   -8.784,   -8.742,   -8.731,   -8.695,   -8.676,   -8.653,   -8.636,   -8.610,   -8.592,   -8.571,   -8.545,   -8.522,   -8.514,   -8.501,   -8.480,   -8.469,   -8.450,   -8.452,   -8.439,   -8.413,   -8.420,   -8.414,   -8.401,   -8.379,   -8.371,   -8.357,   -8.343,   -8.344,   -8.331,   -8.328,   -8.319,   -8.305,   -8.283,   -8.276,   -8.261,   -8.245,   -8.243,   -8.237,   -8.223,   -8.234,   -8.213,   -8.196,   -8.198,   -8.191,   -8.195,   -8.198,   -8.195,   -8.189,   -8.186,   -8.175,   -8.180,   -8.175,   -8.167,   -8.163,   -8.157,   -8.156,   -8.158,   -8.162,   -8.157,   -8.154,   -8.148,   -8.144,   -8.143,   -8.145,   -8.139,   -8.142,   -8.143,   -8.144,   -8.141,   -8.140,   -8.139,   -8.138,   -8.139,   -8.143,   -8.145,   -8.144,   -8.154,   -8.143,   -8.142,   -8.143,   -8.154,   -8.165,   -8.172,   -8.166, 
PAT_495001_y,   33.832,   33.510,   33.700,   33.779,   33.731,   33.680,   33.632,   33.629,   33.609,   33.578,   33.545,   33.516,   33.499,   33.491,   33.453,   33.430,   33.419,   33.395,   33.403,   33.397,   33.391,   33.403,   33.413,   33.433,   33.456,   33.481,   33.547,   33.598,   33.626,   33.714,   33.834,   33.909,   33.979,   34.081,   34.174,   34.270,   34.357,   34.453,   34.576,   34.696,   34.800,   34.884,   34.973,   35.065,   35.161,   35.259,   35.370,   35.450,   35.529,   35.606,   35.688,   35.772,   35.827,   35.898,   35.970,   36.005,   36.065,   36.110,   36.127,   36.212,   36.232,   36.291,   36.328,   36.376,   36.402,   36.445,   36.450,   36.498,   36.507,   36.565,   36.579,   36.592,   36.630,   36.643,   36.671,   36.691,   36.645,   36.720,   36.734,   36.736,   36.738,   36.789,   36.795,   36.779,   36.813,   36.822,   36.818,   36.808,   36.806,   36.845,   36.870,   36.861,   36.879,   36.915,   36.929,   36.930,   36.942,   36.913,   36.895,   36.883,   36.874,   36.899,   36.907,   36.919,   36.924,   36.919,   36.906,   36.902,   36.882,   36.867,   36.866,   36.867,   36.864,   36.863,   36.862,   36.841,   36.835,   36.826,   36.818,   36.815,   36.814,   36.807,   36.809,   36.805,   36.799,   36.791,   36.790,   36.787,   36.793,   36.789,   36.783,   36.796,   36.796,   36.832,   36.801,   36.790,   36.815,   36.824,   36.828,   36.830,   36.819, 
PAT_495001_z,   57.235,   57.433,   57.248,   57.085,   57.092,   57.132,   57.199,   57.208,   57.228,   57.305,   57.393,   57.420,   57.444,   57.465,   57.515,   57.558,   57.576,   57.604,   57.593,   57.591,   57.592,   57.561,   57.542,   57.487,   57.418,   57.330,   57.217,   57.045,   56.888,   56.695,   56.433,   56.168,   55.908,   55.595,   55.285,   54.967,   54.649,   54.313,   53.921,   53.495,   53.102,   52.732,   52.363,   51.968,   51.570,   51.157,   50.733,   50.349,   49.961,   49.579,   49.213,   48.832,   48.504,   48.154,   47.812,   47.502,   47.202,   46.935,   46.639,   46.275,   46.007,   45.688,   45.376,   45.068,   44.797,   44.514,   44.254,   43.997,   43.782,   43.509,   43.266,   43.077,   42.895,   42.677,   42.438,   42.248,   42.104,   41.885,   41.691,   41.503,   41.247,   40.953,   40.757,   40.579,   40.338,   40.127,   39.917,   39.680,   39.436,   39.139,   38.805,   38.532,   38.272,   37.992,   37.743,   37.535,   37.281,   37.024,   36.801,   36.570,   36.353,   36.132,   35.912,   35.693,   35.461,   35.254,   35.068,   34.879,   34.688,   34.511,   34.341,   34.188,   34.053,   33.920,   33.804,   33.723,   33.652,   33.603,   33.570,   33.554,   33.556,   33.564,   33.574,   33.607,   33.655,   33.724,   33.805,   33.897,   34.001,   34.134,   34.289,   34.436,   34.605,   34.779,   35.005,   35.214,   35.410,   35.635,   35.863,   36.113,   36.353, 
PAT_495002_x,   -6.374,   -6.137,   -6.222,   -6.272,   -6.274,   -6.294,   -6.325,   -6.339,   -6.386,   -6.415,   -6.444,   -6.466,   -6.496,   -6.548,   -6.600,   -6.645,   -6.698,   -6.771,   -6.845,   -6.940,   -7.025,   -7.120,   -7.219,   -7.311,   -7.416,   -7.505,   -7.598,   -7.674,   -7.752,   -7.827,   -7.880,   -7.932,   -7.986,   -8.021,   -8.069,   -8.084,   -8.114,   -8.126,   -8.134,   -8.140,   -8.135,   -8.135,   -8.124,   -8.128,   -8.093,   -8.068,   -8.044,   -8.013,   -7.977,   -7.956,   -7.942,   -7.918,   -7.885,   -7.870,   -7.843,   -7.815,   -7.827,   -7.790,   -7.748,   -7.737,   -7.701,   -7.683,   -7.659,   -7.642,   -7.617,   -7.599,   -7.578,   -7.552,   -7.529,   -7.521,   -7.508,   -7.488,   -7.477,   -7.459,   -7.461,   -7.448,   -7.422,   -7.429,   -7.423,   -7.410,   -7.389,   -7.380,   -7.367,   -7.352,   -7.354,   -7.341,   -7.338,   -7.329,   -7.315,   -7.293,   -7.287,   -7.272,   -7.257,   -7.254,   -7.249,   -7.234,   -7.245,   -7.225,   -7.208,   -7.210,   -7.204,   -7.208,   -7.211,   -7.208,   -7.202,   -7.199,   -7.189,   -7.194,   -7.189,   -7.181,   -7.178,   -7.171,   -7.170,   -7.173,   -7.177,   -7.172,   -7.169,   -7.163,   -7.159,   -7.159,   -7.160,   -7.154,   -7.157,   -7.158,   -7.158,   -7.155,   -7.155,   -7.154,   -7.153,   -7.153,   -7.157,   -7.159,   -7.158,   -7.168,   -7.156,   -7.155,   -7.156,   -7.167,   -7.178,   -7.184,   -7.179, 
PAT_495002_y,   33.827,   33.507,   33.697,   33.776,   33.730,   33.679,   33.632,   33.630,   33.611,   33.581,   33.548,   33.521,   33.504,   33.497,   33.460,   33.438,   33.429,   33.406,   33.414,   33.411,   33.405,   33.418,   33.430,   33.450,   33.474,   33.500,   33.566,   33.618,   33.646,   33.734,   33.854,   33.927,   33.997,   34.098,   34.190,   34.285,   34.371,   34.466,   34.588,   34.706,   34.809,   34.892,   34.979,   35.070,   35.165,   35.262,   35.371,   35.450,   35.527,   35.602,   35.683,   35.766,   35.819,   35.888,   35.959,   35.993,   36.051,   36.095,   36.110,   36.193,   36.212,   36.270,   36.305,   36.352,   36.377,   36.419,   36.422,   36.469,   36.478,   36.533,   36.546,   36.558,   36.595,   36.607,   36.633,   36.652,   36.605,   36.679,   36.692,   36.694,   36.695,   36.744,   36.750,   36.735,   36.768,   36.776,   36.770,   36.759,   36.756,   36.794,   36.819,   36.809,   36.826,   36.861,   36.875,   36.875,   36.885,   36.854,   36.835,   36.822,   36.813,   36.836,   36.844,   36.855,   36.860,   36.855,   36.842,   36.836,   36.815,   36.800,   36.799,   36.799,   36.796,   36.795,   36.793,   36.772,   36.766,   36.757,   36.748,   36.745,   36.744,   36.738,   36.740,   36.736,   36.730,   36.723,   36.722,   36.720,   36.726,   36.722,   36.717,   36.730,   36.730,   36.767,   36.737,   36.726,   36.752,   36.761,   36.765,   36.768,   36.758, 
PAT_495002_z,   57.199,   57.397,   57.209,   57.047,   57.053,   57.092,   57.158,   57.168,   57.187,   57.263,   57.350,   57.376,   57.399,   57.419,   57.468,   57.510,   57.527,   57.554,   57.542,   57.538,   57.537,   57.506,   57.484,   57.429,   57.359,   57.270,   57.156,   56.983,   56.826,   56.632,   56.369,   56.104,   55.843,   55.529,   55.218,   54.901,   54.581,   54.245,   53.852,   53.424,   53.031,   52.659,   52.289,   51.892,   51.493,   51.078,   50.652,   50.266,   49.876,   49.491,   49.123,   48.740,   48.410,   48.058,   47.714,   47.402,   47.100,   46.831,   46.535,   46.169,   45.899,   45.579,   45.265,   44.956,   44.683,   44.400,   44.138,   43.880,   43.664,   43.390,   43.146,   42.956,   42.773,   42.554,   42.314,   42.123,   41.979,   41.758,   41.564,   41.376,   41.119,   40.824,   40.627,   40.448,   40.206,   39.994,   39.784,   39.546,   39.301,   39.003,   38.668,   38.394,   38.133,   37.853,   37.603,   37.394,   37.139,   36.883,   36.658,   36.426,   36.208,   35.986,   35.765,   35.545,   35.312,   35.104,   34.917,   34.727,   34.535,   34.358,   34.188,   34.034,   33.898,   33.764,   33.647,   33.566,   33.494,   33.446,   33.412,   33.395,   33.397,   33.406,   33.416,   33.449,   33.497,   33.566,   33.647,   33.741,   33.845,   33.979,   34.134,   34.282,   34.452,   34.626,   34.854,   35.064,   35.261,   35.487,   35.716,   35.967,   36.208, 
PAT_495003_x,   -7.368,   -7.133,   -7.218,   -7.269,   -7.272,   -7.293,   -7.325,   -7.340,   -7.387,   -7.417,   -7.448,   -7.470,   -7.501,   -7.553,   -7.607,   -7.653,   -7.708,   -7.781,   -7.857,   -7.953,   -8.040,   -8.136,   -8.237,   -8.329,   -8.435,   -8.525,   -8.619,   -8.695,   -8.773,   -8.849,   -8.902,   -8.953,   -9.007,   -9.041,   -9.089,   -9.104,   -9.133,   -9.145,   -9.151,   -9.156,   -9.151,   -9.151,   -9.138,   -9.142,   -9.107,   -9.081,   -9.056,   -9.025,   -8.988,   -8.967,   -8.952,   -8.928,   -8.894,   -8.879,   -8.850,   -8.822,   -8.833,   -8.796,   -8.754,   -8.742,   -8.706,   -8.687,   -8.663,   -8.646,   -8.620,   -8.601,   -8.581,   -8.554,   -8.532,   -8.522,   -8.509,   -8.488,   -8.476,   -8.458,   -8.459,   -8.445,   -8.420,   -8.426,   -8.419,   -8.407,   -8.385,   -8.376,   -8.362,   -8.349,   -8.350,   -8.337,   -8.333,   -8.324,   -8.309,   -8.286,   -8.281,   -8.266,   -8.250,   -8.247,   -8.240,   -8.225,   -8.236,   -8.215,   -8.197,   -8.198,   -8.193,   -8.196,   -8.199,   -8.196,   -8.190,   -8.187,   -8.177,   -8.181,   -8.176,   -8.168,   -8.165,   -8.158,   -8.157,   -8.160,   -8.164,   -8.159,   -8.156,   -8.150,   -8.147,   -8.147,   -8.147,   -8.142,   -8.145,   -8.146,   -8.147,   -8.144,   -8.144,   -8.144,   -8.143,   -8.144,   -8.147,   -8.148,   -8.149,   -8.158,   -8.147,   -8.145,   -8.146,   -8.156,   -8.167,   -8.174,   -8.168, 
PAT_495003_y,   34.832,   34.510,   34.700,   34.779,   34.731,   34.680,   34.632,   34.629,   34.609,   34.578,   34.545,   34.516,   34.498,   34.491,   34.452,   34.430,   34.419,   34.394,   34.402,   34.397,   34.390,   34.402,   34.412,   34.432,   34.455,   34.479,   34.545,   34.596,   34.624,   34.712,   34.832,   34.906,   34.976,   35.077,   35.170,   35.265,   35.351,   35.446,   35.569,   35.688,   35.791,   35.874,   35.961,   36.052,   36.147,   36.244,   36.354,   36.432,   36.509,   36.584,   36.666,   36.748,   36.801,   36.870,   36.942,   36.974,   37.033,   37.077,   37.091,   37.175,   37.192,   37.250,   37.285,   37.332,   37.356,   37.398,   37.400,   37.447,   37.455,   37.511,   37.524,   37.535,   37.573,   37.585,   37.611,   37.631,   37.582,   37.657,   37.671,   37.672,   37.672,   37.722,   37.728,   37.711,   37.744,   37.753,   37.748,   37.737,   37.734,   37.772,   37.796,   37.786,   37.803,   37.839,   37.853,   37.854,   37.864,   37.834,   37.814,   37.801,   37.792,   37.817,   37.824,   37.836,   37.840,   37.835,   37.822,   37.816,   37.795,   37.779,   37.778,   37.779,   37.776,   37.774,   37.773,   37.751,   37.745,   37.736,   37.727,   37.724,   37.723,   37.716,   37.718,   37.714,   37.707,   37.699,   37.698,   37.695,   37.701,   37.697,   37.691,   37.705,   37.705,   37.743,   37.712,   37.701,   37.727,   37.737,   37.742,   37.745,   37.734, 
PAT_495003_z,   57.227,   57.429,   57.239,   57.073,   57.080,   57.118,   57.185,   57.195,   57.213,   57.289,   57.377,   57.403,   57.427,   57.446,   57.495,   57.536,   57.552,   57.578,   57.565,   57.561,   57.559,   57.526,   57.504,   57.447,   57.375,   57.284,   57.167,   56.991,   56.831,   56.634,   56.366,   56.096,   55.831,   55.512,   55.195,   54.871,   54.547,   54.203,   53.803,   53.369,   52.968,   52.590,   52.214,   51.811,   51.404,   50.984,   50.552,   50.160,   49.764,   49.374,   49.002,   48.614,   48.279,   47.922,   47.573,   47.256,   46.951,   46.678,   46.374,   46.005,   45.730,   45.406,   45.087,   44.774,   44.496,   44.210,   43.944,   43.683,   43.462,   43.186,   42.940,   42.746,   42.562,   42.339,   42.097,   41.906,   41.756,   41.536,   41.341,   41.151,   40.890,   40.594,   40.397,   40.215,   39.973,   39.761,   39.549,   39.308,   39.063,   38.764,   38.428,   38.152,   37.890,   37.609,   37.360,   37.151,   36.894,   36.634,   36.408,   36.174,   35.957,   35.735,   35.514,   35.294,   35.061,   34.854,   34.666,   34.474,   34.280,   34.100,   33.930,   33.777,   33.641,   33.507,   33.390,   33.308,   33.236,   33.187,   33.153,   33.137,   33.138,   33.147,   33.157,   33.189,   33.236,   33.305,   33.385,   33.478,   33.582,   33.715,   33.870,   34.018,   34.188,   34.365,   34.592,   34.801,   35.000,   35.227,   35.456,   35.709,   35.950, 
PAT_495004_x,   -7.337,   -7.100,   -7.182,   -7.233,   -7.235,   -7.254,   -7.284,   -7.298,   -7.344,   -7.372,   -7.400,   -7.422,   -7.451,   -7.501,   -7.552,   -7.596,   -7.648,   -7.719,   -7.793,   -7.886,   -7.970,   -8.063,   -8.161,   -8.252,   -8.357,   -8.443,   -8.536,   -8.611,   -8.689,   -8.763,   -8.816,   -8.867,   -8.921,   -8.954,   -9.002,   -9.018,   -9.046,   -9.057,   -9.064,   -9.069,   -9.063,   -9.062,   -9.049,   -9.050,   -9.015,   -8.988,   -8.961,   -8.928,   -8.889,   -8.866,   -8.849,   -8.822,   -8.787,   -8.770,   -8.741,   -8.710,   -8.719,   -8.680,   -8.637,   -8.624,   -8.585,   -8.565,   -8.540,   -8.521,   -8.494,   -8.475,   -8.452,   -8.424,   -8.400,   -8.391,   -8.377,   -8.354,   -8.342,   -8.322,   -8.323,   -8.309,   -8.281,   -8.287,   -8.280,   -8.266,   -8.244,   -8.234,   -8.220,   -8.204,   -8.204,   -8.191,   -8.186,   -8.177,   -8.161,   -8.138,   -8.131,   -8.114,   -8.097,   -8.094,   -8.087,   -8.072,   -8.081,   -8.060,   -8.041,   -8.041,   -8.034,   -8.036,   -8.038,   -8.034,   -8.027,   -8.022,   -8.011,   -8.014,   -8.008,   -8.000,   -7.995,   -7.988,   -7.987,   -7.988,   -7.991,   -7.986,   -7.982,   -7.975,   -7.972,   -7.971,   -7.972,   -7.967,   -7.969,   -7.970,   -7.971,   -7.969,   -7.969,   -7.969,   -7.968,   -7.970,   -7.974,   -7.977,   -7.978,   -7.988,   -7.978,   -7.978,   -7.981,   -7.993,   -8.006,   -8.013,   -8.009, 
PAT_495004_y,   33.840,   33.514,   33.709,   33.790,   33.743,   33.693,   33.645,   33.643,   33.624,   33.594,   33.561,   33.534,   33.516,   33.510,   33.474,   33.452,   33.443,   33.421,   33.431,   33.428,   33.424,   33.439,   33.452,   33.474,   33.500,   33.529,   33.598,   33.653,   33.684,   33.776,   33.903,   33.982,   34.058,   34.165,   34.265,   34.367,   34.460,   34.564,   34.695,   34.823,   34.935,   35.026,   35.123,   35.223,   35.328,   35.434,   35.552,   35.640,   35.726,   35.811,   35.900,   35.990,   36.053,   36.129,   36.209,   36.251,   36.316,   36.367,   36.391,   36.481,   36.508,   36.573,   36.616,   36.670,   36.702,   36.749,   36.759,   36.811,   36.826,   36.887,   36.904,   36.921,   36.962,   36.979,   37.009,   37.031,   36.991,   37.066,   37.082,   37.086,   37.093,   37.144,   37.152,   37.141,   37.175,   37.185,   37.183,   37.176,   37.176,   37.216,   37.244,   37.237,   37.257,   37.294,   37.308,   37.310,   37.324,   37.299,   37.283,   37.274,   37.266,   37.291,   37.300,   37.313,   37.318,   37.315,   37.304,   37.301,   37.284,   37.271,   37.272,   37.272,   37.270,   37.270,   37.270,   37.250,   37.245,   37.237,   37.229,   37.226,   37.225,   37.219,   37.221,   37.217,   37.212,   37.204,   37.204,   37.201,   37.207,   37.202,   37.197,   37.209,   37.208,   37.240,   37.210,   37.198,   37.220,   37.228,   37.230,   37.229,   37.217, 
PAT_495004_z,   58.234,   58.433,   58.247,   58.084,   58.091,   58.131,   58.198,   58.207,   58.227,   58.304,   58.392,   58.419,   58.443,   58.464,   58.514,   58.557,   58.574,   58.602,   58.591,   58.590,   58.590,   58.559,   58.539,   58.485,   58.415,   58.327,   58.214,   58.042,   57.885,   57.691,   57.429,   57.164,   56.903,   56.589,   56.278,   55.960,   55.641,   55.305,   54.912,   54.484,   54.091,   53.719,   53.349,   52.953,   52.553,   52.139,   51.713,   51.327,   50.938,   50.554,   50.186,   49.803,   49.474,   49.122,   48.778,   48.466,   48.164,   47.896,   47.598,   47.232,   46.962,   46.641,   46.327,   46.017,   45.744,   45.460,   45.198,   44.939,   44.722,   44.448,   44.204,   44.013,   43.830,   43.610,   43.370,   43.179,   43.033,   42.813,   42.619,   42.431,   42.172,   41.877,   41.680,   41.501,   41.260,   41.048,   40.837,   40.598,   40.354,   40.056,   39.721,   39.446,   39.186,   38.905,   38.656,   38.447,   38.192,   37.934,   37.709,   37.477,   37.260,   37.038,   36.818,   36.598,   36.365,   36.158,   35.971,   35.781,   35.588,   35.410,   35.240,   35.087,   34.951,   34.818,   34.701,   34.619,   34.548,   34.499,   34.465,   34.449,   34.450,   34.459,   34.469,   34.502,   34.549,   34.618,   34.699,   34.791,   34.895,   35.029,   35.184,   35.331,   35.501,   35.676,   35.903,   36.112,   36.310,   36.536,   36.764,   37.016,   37.257, 
